judul,link,portal_berita,sentimen_prediksi,confidence,label_manual,text_berita_clean
"Pramono Anung Hadiri Turnamen Padel di Jaksel, Dukung Kegiatan Positif - detiksport",https://news.google.com/rss/articles/CBMitAFBVV95cUxPWEFrZHRfeW9NWUNvU2x6MlRZd0txeE5USWpZeEdmemMxdTR6emtGUDlYanczZ0h4dVJjeVRDWE9YbmZzUFkyN213cVBaaktGdFMxcGJxOUlFV090SDJLRFQ1bUV5cEZIamhGNTBINkMwSHR3U0tZSzlVQWxJV1EzR1daT2ZjTmJnUW9ReVdDLW1LU3NrN2hfTG1hcUNPMXBNT0dWNzZNT2RRYnBlS3NnbDQ2RTjSAboBQVVfeXFMT0FOWUN1YVltYXF3MWlheldYSldkelZrazAwWTY5MHJjVFlqTG55WDFWcjI3cDBRNzRyQV9MRGRHNUdtUmwwc21kdUpEbWliTVVGLWpVdkNtcW5IQlIwR3dtenBHa1RSR3RMUFdWYUFyN1lmdkRUdmtiTmZidk1EemozbElMWlhoRnVHLVdnSU1iSWtqMUhBbTVoUlZPRlZMZ19yM1EzdV9BR0ROS0NxYWJ3cW5jUTMxTXpn?oc=5,detiksport,Positif,0.9997770190238953,netral,pramono anung hadir turnamen padel jaksel dukung positif detiksport
"Lamborghini Rambah Padel, Hadirkan Raket Mewah Puluhan Juta - Liputan6.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxPdjJjS3lwVWgzZU1tTi1mV2dZbFVhZkJpcFhtLXRuZ0tuZmpSUVhpOXZfTFF2aFl6QnAyV1ROZWdHYjVlRFJsRHB1bWg4enZWbkdhU2tqX1BIcDJfU25jdHJmdVZnWEJnQnJsTEtKdkp4X0hMZVJUVEYyalprbTRHZjliODFicVplU3lTeVF5d19TRjYydV9tcFRwNnAxSFVzeTc4?oc=5,Liputan6.com,Positif,0.9993188381195068,netral,lamborghini rambah padel hadir raket mewah puluh juta liputan6 com
"Kisaran Harga Raket Padel di Indonesia, Butuh Duit Segini Jika Ingin Beli - IDX Channel",https://news.google.com/rss/articles/CBMirgFBVV95cUxPU0lHaEZxUDctdUFJLXZwNERLU0Fydml0MXVDeU1ucEJIR1NjZDdBQS01VFhCazZ5bGVrRTRGUUk1dC1uU1V4OFZCc1ltMl8tSG9BZmlaeFJZTDZGWVpzSVg3d3J6Vm14RW4zN0huT1NkR2NYTHpyY3hDOEg3Y21hSzJsQURyVlYzUVN5NGdhOXhSRnlia2JBVHF0Z0VsLV9ISmp5TW85NUM5NXFuR0HSAbMBQVVfeXFMUEJ4RjZQMm1SRFdPUEsxcVhCRFhnb3IyS0duaU1scFZ6OGpOYWZyLXMwX0h1eXkwLTN1UzZudERULUxJbVdTbU9ibU9DVWlrVzFKN081X1phQ3hGNlo5WmJscnZKbW9Ta01qXzBVUmEySEtTbVBsZ1NhNGtqTmRQWHhUamRTV29IYm91b2g4aGhOR0Z6OFdULUFSYWJHT0ZKUFhybllRM0o2aTFOSnNMTk9YQzA?oc=5,IDX Channel,Netral,0.9998807907104492,netral,kisar harga raket padel indonesia butuh duit gin beli idx channel
"Tak Hanya Jadi Tempat Belanja, Pasar Atom Surabaya Kini Dilengkapi Lapangan Padel - Kompas.com",https://news.google.com/rss/articles/CBMixwFBVV95cUxQcTlVcGlDbHphZHFjYUpOMmplRGliVEFNaTNhTmJkSktIT3Y1b1lhYUpWNTV6NWNuUlRoZkhWMHZaaDRTUUJUMXRaUnBMOXY3N1JsYXRlM1hNc3puNzRoc1FuWHJBUVVoRnlDaTNweDJqTlpzcktCaXRrbGpKN1NIejVWbHFhUkwzQm04MWpNZWxHZnpWWm4tVXhmVk1NUkJXdzBMa3d1QzZib0hiWFp3dTdGdl8yTXFVU0QyazhUTm53RlBrVkVV?oc=5,Kompas.com,Netral,0.9996159076690674,netral,belanja pasar atom surabaya lengkap lapang padel kompas com
"140 Peserta Berebut Panggung di Jakarta HKBP 165 Padel Series, Turnamen Lintas Kota Dimulai - Qoo Media",https://news.google.com/rss/articles/CBMi0wFBVV95cUxORmZ0TjJaOHVEN1p1WURzS3BrZzZIeXlLU3J3MjhaQk5pbWdZNkVFTE1zbFJjbjFfY00zODlUeGlDTjlnVUJPelEwZzYxaHRkN1A5aVoxbDVJZ3RKX1BTclhWMHJ3TVBfd01LZEtGb0FDdmJrZjFEUU5iUU5YeGhmRkpYYktsME5UcjJaU3lzR0luRGhsYVh2bnZlX0w5eThwVERQaWF4Z09HSm5IMFUycWxraEZTUm5WQW1YWlhkNUVPcXFvVzhLbjIwOTRWdGczN1JV0gHTAUFVX3lxTE5GZnROMlo4dUQ3WnVZRHNLcGtnNkh5eUtTcncyOFpCTmltZ1k2RUVMTXNsUmNuMV9jTTM4OVR4aUNOOWdVQk96UTBnNjFodGQ3UDlpWjFsNUlndEpfUFNyWFYwcndNUF93TUtkS0ZvQUN2YmtmMURRTmJRTlh4aGZGSlhiS2wwTlRyMlpTeXNHSW5EaGxhWHZudmVfTDl5OHBURFBpYXhnT0dKbkgwVTJxbGtoRlNSblZBbVhaWGQ1RU9xcW9XOEtuMjA5NFZ0ZzM3UlU?oc=5,Qoo Media,Netral,0.9998428821563721,netral,140 serta rebut panggung jakarta hkbp 165 padel series turnamen lintas qoo media
"Gading Marten dan Medina Klik, Kalahkan Rizky Febian-Mahalini di Padel Wars",https://hot.detik.com/celeb/d-8246916/gading-marten-dan-medina-klik-kalahkan-rizky-febian-mahalini-di-padel-wars,Detik.com,Positif,0.9997709393501282,positif,selebritas gading marten medina dina menang ajang padel wars 2025 gelar rans entertainment sabtu 6 12 2025 takluk pasang musisi rizky febian mahalini skor 9-6 mahaka square kelapa gading jakarta utara tanding gading aku percaya rasa tensi laga menang deg-degannya tanding deg-degan gading marten mahaka square kelapa gading jakarta utara sabtu 6 12 2025 medina dina aku tampil tonton penuh venue buat tegang sebut latih rutin kunci menang minggu latih event latih kunci latih gading medina chemistry bangun langsung klik aja medina tertawa kalah rizky febian dukung manis mahalini pasang pamer mesra hadap gading medina dina kalah hati besok main liat jadwal rematch rematch rizky mahalini gading martin-medina dina vs rizky febian-mahalini deret selebritas riah rans padel wars raffi ahmad desta ariel dikta wulan guritno nagita slavina legenda sepak bola dunia alessandro nesta cristian panucci esteban cambiasso hadir ramai acara
"Sirkuit Nasional Padel Semarang Sukses Digelar, 800 Atlet Jadi Peserta - RRI.co.id",https://news.google.com/rss/articles/CBMitgFBVV95cUxNejFUUmNnRXZXNXJMSHpQTTNhVWZ1TTJtdVlmWlM2VXBLN2tUcjZyUFRDMmxFOTB1TDRDTF9FTDRfaEo2WDdqdmkzanNmVG53d05zakg3UU04UTZyMnV6MUprZEhtZ3VtUWF1OUw1RGRmbXcyQWVfOEp3N2NJWkMxbWpuZDZGX2VFQTdOTXJzZ0MyQ254eF82THVoaWFDdnYwdUVJUDMwWUxCckRybERtRlJmd09Ndw?oc=5,RRI.co.id,Positif,0.9991185069084167,positif,sirkuit nasional padel semarang sukses gelar 800 atlet serta rri co id
"AMA Indonesia Gelar Turnamen Padel Serentak di 13 Kota, Satukan Olahraga dan Aksi Kemanusiaan - Tajuk Utama -",https://news.google.com/rss/articles/CBMixgFBVV95cUxOVGt2X0V1RjFHS1hEb3JEQjVvRms0M2gwcDFFdWNqZkVkb3lSckY5WUNzOHQzb0lXbkJXQldtd3RNeXpTcnNPVzdmUHlzRW9uaDdqZ0dVX2tpQUh1cGltbm1FamhUQ280N2lxSG9jQmVJQXdPT3k4cUtuc0F3TmFnZGZPYUVpOVA3YW9uTVIzcERQUEJ3SFdBeW1RRmZya3Z3bkJLRDFZNUNzUFZjWUJWWDVYVS1SVjJHYjdzdTNNN1pWYWxXaVE?oc=5,Tajuk Utama -,Positif,0.9998250603675842,netral,ama indonesia gelar turnamen padel serentak 13 satu olahraga aksi manusia tajuk utama
"Soal lapangan padel di Pulomas, Pemkot Jaktim panggil sejumlah instansi - ANTARA News Sumbar",https://news.google.com/rss/articles/CBMitAFBVV95cUxQY1ctbzU5TExBUXBVQ3hIcGdqUXA2V3ZvNkRkVkVGcnUxbnlQWktKajVndnJlb0dibzNGWTZYVGZPR29ObjdSWTJmN1d0UGtLX0VtMnoxdTB3ckNnMms0Y1JrVlI3QlJsQkdNWVpsRkt1REJFT252S29QbUVoclBhcVMyazZGVXhxZENyVV9LUEdOdnowUkY4NlE0aHl2N2xkc0cxdkpOaG9ZVWF2SEtOd2dEQTQ?oc=5,ANTARA News Sumbar,Netral,0.9998623132705688,netral,lapang padel pulomas pemkot jaktim panggil instansi news sumbar
"Tangkap Demam Padel, Blibli Bangun Ekosistem Lifestyle Berbasis Komunitas",https://swa.co.id/read/472036/tangkap-demam-padel-blibli-bangun-ekosistem-lifestyle-berbasis-komunitas,Bing News,Positif,0.9999154806137085,netral,padel gerak lampau status olahraga tren jelma simbol urban indonesia kombinasi fisik interaksi sosial atmosfer leisure olahraga cepat terima kalang muda profesional komunitas lifestyle kota lapang padel arena main ruang bangun relasi lepas penat identitas sosial modern dinamis ledak bangun ratus lapang singkat tanda antusiasme padel fenomena bentuk ekosistem bisnis tumbuh agresif tanah air geliat padel indonesia kembang pesat 2025 titik fasilitas padel catat capai 947 lokasi 1 580 lapang bangun cermin lonjak bangun 295 angka ekspansi industri padel kian masif indonesia deputy head of brand communications blibli melody budiono padel kembang lampau olahraga urban depan koneksi sosial blibli match usaha hadir ruang temu kompetisi komunitas akses butuh padel ekosistem jangkau melody budiono siar pers terima swa co id jumat 1 5 2026 70 sesi main padel format komunitas jadi social playground masyarakat urban tangkap tren blibli hadir blibli match series community match alam lifestyle madu olahraga koneksi komunitas konsep community match main level hubung kembang inisiatif dukung mudah akses butuh padel lengkap gear apparel ekosistem seamless blibli match kali hadir format multikota bandung 16 mei jakarta 23 24 mei surabaya 30 mei sisi kompetisi turnamen kemas elevated inklusif kategori lower bronze gold open men double women double mixed double ekspansi buka akses luas komunitas padel kembang hadir ruang main kasual kompetitif rasa atmosfer tanding seru koneksi integrasi alam olahraga komunitas ekosistem belanja seamless blibli match hadir turnamen representasi urban koneksi lapang akses butuh padel blibli bangun alam praktis interaktif relevan dinamika komunitas modern jadi olahraga ruang sosial lifestyle hari larang keras ambil konten tulis foto infografis muat situs web crawling indeks otomatis platform ai artificial intelligence platform digital tulis direksi wenang situs web
"Usai Sirnas di Surabaya, Ketua PBPI Optimis Cetak Atlet Padel Internasional - Harian Bhirawa",https://news.google.com/rss/articles/CBMipgFBVV95cUxPUnVvQ055cVVsVEFuRWlaQ0hkY2I2UGJ5c0xyR0NVLVFrTncwOUoxM3RJd2RDWWZGcU9rUEJwcml0cTQxeWplbXhHbzFHRzU2a1dMV0Rqb2JtQ2lMdWxTMHlYN3pMTDMxN3hWbU9ST3U3Nld0b0F2bkRrNTctS3Rtdmxub0FIc1d0TXo4ZzlzSGlwUFpZU21NbzhESTdkTmZUQ3llVFhR?oc=5,Harian Bhirawa,Positif,0.999852180480957,netral,sirnas surabaya ketua pbpi optimis cetak atlet padel internasional hari bhirawa
"Padel Masuk Eksibisi Porprov Jateng 2026, Semarang Bersiap Lahirkan Atlet - Lingkar TV",https://news.google.com/rss/articles/CBMicEFVX3lxTE5sX3JyYWZuLWl4ajFOdTQwb3JycWh4SDhHVEpzQ3U2dmdRQ0tjSERJTE1IUjBFZ0Uxei1HNDlnTzlod3NWZ0NZNjA1Wm02ejZMZVJaLUw5RkpmWmx6cFgwT1p6cm5uZWZadnV6Z3d4WWQ?oc=5,Lingkar TV,Netral,0.9998481273651123,netral,padel masuk eksibisi porprov jateng 2026 semarang lahir atlet lingkar tv
Yogyakarta Jadi Pusat Dunia: Padel Hadir dengan Turnamen Internasional - VIVA Jogja,https://news.google.com/rss/articles/CBMirAFBVV95cUxPN2ZZLS1wczN0blJCVW5vaFBwTUJRUmdPdWpYNEFMYjVWQy1QVmlScVFTNWJYeklXVGNGTlZMcXdOWHJINkhqcTI3SDlZRDZLUi1xYXFvZnQ3ZWh2WkQxV2VSSmFtdzIwWE5YV3dHbWlHdHZvcFNWeE1CcGpNMzlPWFJvVnFHT1kxYjB3STRYV0dLcHpYNlJiZlNlN0pXYWZlYVVlekpPLWE2RTVC0gGyAUFVX3lxTE5YRUxqVUpCNjkyQ3RreFRtNm1LOFNsRUZnNnNPRzNqb1FoMjhhVWhvbWtBUlc2ZHBRQWlsbUpQc1BvSVBhMXVQS2VRYTFDV2xkUGhzSmdETlotd3RUN1ZONWZUS3Q2RDZaYVRiY3RuV0Nud3NmR20xTFBiUWo2VWhFMnZKV25SQUNwZ3pwZl9qTHVIQjROQnVyVmJJLVFjSUh6NTgxTEhFWDJuN21xTFZBR2c?oc=5,VIVA Jogja,Positif,0.7671204805374146,netral,yogyakarta pusat dunia padel hadir turnamen internasional viva jogja
"5 Rekomendasi Raket Padel Terbaik untuk Wanita Pemula, Harganya Mulai dari Rp1 Jutaan Aja! - tvOneNews",https://news.google.com/rss/articles/CBMizgFBVV95cUxNZXJ5SGxjM2lLcVM0WUVpaGRJdTlQMWZFRnhnU0hYR3lkWC02dnRGVFB4b1NqQkZkeC1fWGsyN1lYSlloUUhXbjlnbWRyd243bHhZWmxXaVNYVXBvSEZSMk5tRDZuMlNDUFVya2oySzVWSWIzbkZoYVFpVC1rNGl1MGdubW5kUXRtemsyZWRFZUpUMXBxbl9mWVZqVkV5Y1Z0Zk1wNmprMkg2SzZFaTlVdmhpMkkzNmFWVkVRNTA4M0U3bFNSeUJELXBXaHJBd9IB0wFBVV95cUxOLTFtUEg5S3VBeDh2LUNSUlhJSzFpbnVNMlN5V3dRQXFGeVZiWU5ySmxHNEoxLWtMX0tka1lmWjB6LVFHNnR1WHpqVDlNTVNxLUh0OW5RaUlsTjRFdzFMTWNfWFFlNWxXUjNiRFdDSGd5UUlkM2tXeUNhQllqblo1ZDZLLVB4Yll2QmJtTnVUakZBUWEwUmNDSi0xSjZCTVpyWE9WakJRTnFNdXVpdjFhSVBXSTRKNUUxOG1ndUxHaG9QX05IWU5xOFdBUkpUUmh3SmNj?oc=5,tvOneNews,Netral,0.7090755701065063,netral,5 rekomendasi raket padel wanita mula harga rp1 juta aja
"Sirnas Padel Open Bali 2025 Lahirkan Juara, PBPI Mulai Perkuat Pembinaan Atlet - Tribun-bali.com",https://news.google.com/rss/articles/CBMiuAFBVV95cUxNdW9uZlhmcjVfeDBSRU52VElpVkZaWlNVeDAzX05lYTRmcnE4Z2Y5V3FXRzJNVnR3cm02QzlxOXlweVkxeHU4ZHZKNDJlSU5GYTRLXzZQUUZwa3EwcmR5LVVVd1BJZHBVZFRpLUhLRFRDaUlfb21xazNGTzVxd1hOV3VXOGxQMkJaQXk0VS1pRUhEeWxIVmo1M0VxRXJIRDFfOFpTY3Bab09yVVdlUWRRRkZUN0xLNE1C?oc=5,Tribun-bali.com,Positif,0.9997895359992981,positif,sirnas padel open bal 2025 lahir juara pbpi kuat bina atlet tribun-bali com
"7 Potret The Dudas-1 Main Padel, Siap Ikut Turnamen? - IDN Times",https://news.google.com/rss/articles/CBMimgFBVV95cUxNV1NCOVREV0xfZDR2U05tTTg3aWM4OWh6blNvY0E1MnRJMVRqMTRsZXlyeXNIT0xicDlqMDR4LW45dWxsMG1fTV9mSGJndDBlUk9YWFE3a3hSVEZ4SEpGLUZzSm9xNXpLZG8zNERXcGpTU0VXeW1XbkY0UjRiQ1VOdEE2cFpBQUQzRllaNDRBOFJsS0FieUpKdjVR0gGfAUFVX3lxTE16QkFzZHFtaUlLNEJyZnZQTi1MYTZGWi16VldhNlo4dVdNeUJER3ViTDFmS3FBY191dFdTY0FZQUJMeU1kZ1BOUFRZMHpnRVNnMzRkMTd1Y0VBMUN6ZlV5OWxpeXpyNVA4MGg2QVlZeXRWM3ZLQ0lFZkpzVTh1SVR6aDB5YUNKOVc3dXZFZ1VjOXo1T2pYM3M1aVB5ZnBtZw?oc=5,IDN Times,Netral,0.9998373985290527,netral,7 potret dudas-1 main padel turnamen idn times
Resah Warga Pulomas yang Berdekatan Lapangan Padel: Sudah Gugat ke PTUN - kumparan.com - Kumparan.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxNZXZYNGF6NHhNalVDd0NYbTFSRnowaVNOUkwydUxiSUlKNFRRY1RjeEZMaUtkWWpqMXkxU3Nla24weXNMWkJYdV84R25PQV9JQ1dhNUNVVy15Z0FGM2VGdFF4WG5JMFZrdUY3ZzJlZmNoeXZ1dEh2Q01ta3NtSmk5Q0FpZlYxejZVNlB1LThtcVNTZ3U0Wkh0RmctdDlrU25ORDhyY1lDOHlzR3dMbGVsRUUzbkZHSzTSAb8BQVVfeXFMTTRGUlJNcDhZWmhnZDVncE5XazhqZ0VWMi1fVkRnLTFLMkJFR2FmbGZRQUd1ZG9Jdm5VNFlyZ0lRaFl5T2xDUDk1N0dwOHJ3d0tsR1hsX0pCMFc0QnUwckFfRlM4bEZCa2JOVkpPRmRHYlF4a3pnRHFVY2lfX3VfQ2RZMUNXaXFrSTdPbnM5M2RGcV9OZHZ6MDNLaDBueVNCc2FxdEFpV0xiYlkxb21EZ2NfRnRmM2JCcTAtY090Z1U?oc=5,Kumparan.com,Negatif,0.9984502792358398,netral,resah warga pulomas dekat lapang padel gugat ptun kumpar com kumpar com
"Tempat Main Padel di Palembang Ada di Jalan Soekarno Hatta, Dijajal Atlet Profesional - Sripoku.com",https://news.google.com/rss/articles/CBMiywFBVV95cUxNZUxHNTZ2Rk9Za3h0SzNYWjFrZ1BjUUlqUU1fLTlHOUY5a0piOHRCN0lNMnVMZ3VwaGNUdURBYWVyQXVNMTJFODhaMkk5TWNrLU5YdVNMMm9melJyeHJJVlVqR0RhODJZNG9KRTBLcWFRQktxclU3VHotSExxVDdKdDNZNUxocDljN0pUNDB5VkhnZUFvZzd2d3g1OHdvWXA3bk5nMGVUZ1Bid1djX3ZKMDBZVzhEUEMyUVFtSllUajdXeU1hMS1VaWhGTQ?oc=5,Sripoku.com,Netral,0.7962914705276489,netral,main padel palembang soekarno hatta jajal atlet profesional sripoku com
"Warga vs Lapangan Padel Pulomas Dimenangi oleh Warga, Apa Keputusan PTUN? - Haibunda",https://news.google.com/rss/articles/CBMiywFBVV95cUxQbTI3XzJ3NnRscTJlazk1azUxb2lLc1BQMENyYVhuRldleUExeDRlTjVud0p6OGlOajFZQU40RXBhcFFnb016VkUzR2RnNlJoNlFuY09SaC11cXhkeVNSaEJjMEJWVmVLdnB6cmprakRxaGRMc1pLejhmNE1LYWdqYUVqczZmZTVlRGoxTno0RHVHMmpIbUk4MWV1aXJuU01vRjh6LS1BVWhIcDdZa09adERlVnRxZkJRS1lvdE1tcWNQWUM1b1ZkN1RTNNIB0AFBVV95cUxQLUtYcVJjQUpxNl96c05Pd05qc1NFVXR2aktJYjY4ZGVoeVh3bzVYQmV6cTk4c1RlNVZKdkk2UHhvTFJFbTNLcjJBTzBWNV9qVGVWekhRM05UTzJadnh1ZkRxMlBLMVBaTVBCSWdtSHBPTkhBeEJ5eGtVN3hLM1k1UnNJVHk0d19nbXBFUDlkSjJnZGxsYnNUcmdBT1RKNGJMM3NSb2o1b00wNndwNHBkWGZYM0h2MGlrdzNxY3RKQ09qSmNmQmVrVzF0S0xONTNV?oc=5,Haibunda,Netral,0.9995719790458679,netral,warga vs lapang padel pulomas tang warga putus ptun haibunda
Ketum KONI Pusat Apresiasi Sirnas Padel Seri II Semarang: Optimistis Lahirkan Atlet Dunia - Ceklissatu.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxQdmtZZUJPaU5ZbFVPVURUd0VKVXl5UnpTX0ZuUWpIU2ppQ0d6TnNoRGJ2UXppcFdSNW90bzFOMEdiTXpJaXZhQ2k0NGxXbG1rOFFuTUVKQmhvRE9zaVllNnNkNkRkZlpMZnZWUFFhM0d2N0ZTb09VSExORnFUWGlOaEZMTjZ3TEpEaVBUaFdCdDVKV2kzakh4NG5NeTVVN2NhS2pPZ1ByWmxYYTVQSDgzdktxZ3Y0SEJYRlZXUNIBwgFBVV95cUxPeE9RVEFLQlJGbjViZ0Vja1o2MnBMTjlwNU9XU0g5b0RtNk82VjdUSm5IRkFjV3FQdEZDZE1uTEFZb3FBT2VLQnFDWjkxeEQyMzRfRTNITWQ4YnlIR0RPOVVXaDctblRfQVVBN3RVSXJlNzdZN2o4NTY0WThuZEFFY0RhMkI0YjBNdWZ1eVlpV3FqMU5yUENtQkRLNk9mdzZKS1I5cVFBTEtVbFVmMy1HWUNfZHJMTFJhTmNYN3ZQY1FBZw?oc=5,Ceklissatu.com,Positif,0.9998661279678345,netral,tum koni pusat apresiasi sirnas padel seri ii semarang optimistis lahir atlet dunia ceklissatu com
PB PI Sebut Sirnas Padel Bisa Cetak Atlet Kelas Dunia - Suara Surabaya,https://news.google.com/rss/articles/CBMinwFBVV95cUxOMkxSTm94ejh1NktrQmY1alNMa1JJZGlzWWtfS1NBcVBkVVpVMmNGbkc1Y0ZMMWNzQWVoY21iNG5kMWZQeHZGRC02Q0pkZEFMT3lfLVpLV1FDcERIU2xnMVlpWGdaWlU5LVNDdU1OWmxHRUthZ0FvZkFYT0xTOWtPb2NNQVYxSlN0dlk0N29UY3lpY2lKTE1SV0VDelFpTUXSAaQBQVVfeXFMUERPR3N4RmZHQlF4eVJNeXgyV2p2ZVVsdHlIUDhVb1JoU1RqZGdrQTlYeXRqSUlRdzJzbk5uVzk2QUxDT245SjZ4bnEtc2N3Tl82ZVFrYlVPWDVERUZYYllUVEZDOWxiQldXNzE3cDVNQWJwdFoyY3BabHhaby1PWmp1dWw5d05ldUdDMU5Ea3BjOVptX1h4YWNETXdGSW1zb0NKN2Q?oc=5,Suara Surabaya,Positif,0.999893069267273,netral,pb pi sirnas padel cetak atlet kelas dunia surabaya
"Lapangan Padel Pertama Hadir di Pangkalpinang, Golden Palace Padel Resmi Dibuka - Bangkapos.com",https://news.google.com/rss/articles/CBMivwFBVV95cUxQYTJsZEVIWTE5X2xHXzU2Sm94U3BocTZsRjA2U0ttUEFVRWNPRXhwV2pPcmw2MVpzZy1rTzNxQUQwNE5xdzBIb0pFU015TDJFYW9HYVhkOVFZOHM0THdicDRYUGZ5aDFSbUFvaGVpelc3amxCME9Dci15RnZqUEZrZmJaV0liTktxSVQtRl9MNDJ2cXJxTFJaWlN6VFh5aG5ha1Y4Xy1BUHowbndKUVdJMjVIU3RVMUc4UVZ1MlJ4UQ?oc=5,Bangkapos.com,Netral,0.5000805258750916,netral,lapang padel hadir pangkalpinang golden palace padel resmi buka bangkapos com
"5 Potret Luna Maya yang Tergila-gila dengan Olahraga Padel, Pernah Main Sampai ke Dubai hingga Bikin Turnamen Sendiri - tvOneNews",https://news.google.com/rss/articles/CBMi8wFBVV95cUxPSVYwQS1kUkVzMmo4NklpQmh0QnlWb3Z1cFFLc1hUY3I2QVF1Vmo4WkFlX2cwM1oxbEQyM0NQb2psV3RyaFRZXzFHQTRfWXZDT29LT1NaZjJXX2o4RmlocjdmRDVKNmZfdjdQXzFNMFdvQ1l1VFgzeVNUOS1STWxWR1dnVzRnUzFpTDRIeC1iOG8tUUhPM1lvM1FidEh5NjJvQXlCbkQxZ1JyMkVqNzhPZjltbVZvV2pMd1NXdk1GNFkxaE94QTc2dE9VRFVQcW96OGVNLVBaYlNiTWhfcmVJWE1BYmFpSVVrMjdpOThmQTJrVFnSAfgBQVVfeXFMTjZ1Zm15dFlNeU1LWU5ZRDlpNVNNa0s0OEwzOWcyRkxySXRPRE9YMm55dnljM0dYem1zVUJuZ1BON2REZ0wwbzdOSDc5aFJqbWZ5bXpoOTlrVS15VUI4LUJDa2xvWFFReExUTE12ZExYalMtRldiQVJpcHdYTWo0MDhLR2JQX1hJQndUSUprYnVid3pKem41MnpGSlF5eWFZazd2LVFHUGVQdW5MTnJYQ0V3QjlwaU0xMzJ1QjVhTUtYektwRGhydGxmTXVYdE96QlZxUm5HOFdDaEtscExHbHF4dG5FbXA1dG41RENWY3hPMjJIWk40SUk?oc=5,tvOneNews,Netral,0.9588515758514404,netral,5 potret luna maya gila olahraga padel main dubai bikin turnamen
"Sejarah Padel Indonesia Terjadi di Singapura, Pasangan MBB Athletics Tembus Semifinal Turnamen Padel Internasional FIP - Bola.com",https://news.google.com/rss/articles/CBMi7gFBVV95cUxPZHRqZFh0MHlKN0FMajFEREVDUXRYV1pCdUtHejY5U25XWGlzMmNZVXpUT3o0ZWcyX3VSTFk1dzBVOTRoYmh1WkxZV1ozRVZ1UVJIY2VBRHliR1ZnOUZUOWcyVXBHV3VzOWlnWkZEQjA5NFA1RWIxQk5ZMnZESUhrS3pUbktDbFVXVkpUWVRIdzRKOFdJSnk4Y2M3b3VhTzRrWE13Y3lWd2hLVWc4d1FmYXpzYWdNYjV5TnU0OHpCQkNybUVOMDBTX1BjQ1poSWp1ckhpWjRxeEZwdF9SeXB5SlZNYU0zRjczTG1WanpR?oc=5,Bola.com,Netral,0.7978801727294922,netral,sejarah padel indonesia singapura pasang mbb athletics tembus semifinal turnamen padel internasional fip bola com
"Proyek Lapangan Padel di Surabaya Serobot Sungai, Petani Tambak Keputih Protes - beritajatim.com",https://news.google.com/rss/articles/CBMiowFBVV95cUxNbG9TN3dMSmotaHdBZW1ON01CeGZwbWlLcFBZcjVldUpsLTRFYWc3WnlpZEpuWjVjSElPcVMxOHIxUk5yam5JenhfWVNzNGVadUVZR1FkTzhWUWV0cmNMSkRvaE5GWDA1dmpZTlFSSkZ3OWd3ME9KM1JCSnZOSDBxLTlkc040S1hKTmVjWm9kN3pMMGk3dTg2LXFxYlBUQjBtbnZN?oc=5,beritajatim.com,Negatif,0.99941086769104,netral,proyek lapang padel surabaya serobot sungai tani tambak putih protes beritajatim com
"Segarkan Tim Jelang Hadapi Dewa United, Pemain Arema FC Main Padel - murianews.com",https://news.google.com/rss/articles/CBMirwFBVV95cUxNR2lja2cyX0gxZGFPSmF3bVpRSnNIRGhWT0FtYk1yZFQxelY2ZU5XRTFFVVhFNnNZdHBXX2J3RjlNRThSa01HcmFxNWR5d1dnUDM5NUQ2Q3JqWXdrQ3JlVktEOUxfOW1QZlYwLUdvUFdLUlNOQ3NUR0M2ZFpZcjJteWNRMVpkRzUwTVFRSGtIek1ZLUJ3TXZ1YVNQaTlFX3E1Q0k4RmdQZXBVdHVvQmow?oc=5,murianews.com,Netral,0.9998063445091248,netral,segar tim jelang hadap dewa united main arema fc main padel murianews com
Wali Kota Aaf Resmikan Lapangan Padel Pertama di Kota Pekalongan - pekalongankota.go.id,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQVkNqZGVfT3I1SUR4cFZPY3Jrc0VmcXVMdWdiM0M1X2VSMEV3eWIxbFphY2doT3BLcVRiM0ZXMHdaQjBkRjRMZ3lRNGpJU2IxR2MwNENKLUFLeThWSUhsVllOcVVEU2pVRzZyZHJiMVd5MGNPQzE4cG5XTnluRFVEUDkzM1lxcDV0MXVaSDdNSG9feHgtT1A2cVc1M2ltdFlQRlNWLVJTUkc?oc=5,pekalongankota.go.id,Positif,0.8089300394058228,netral,wali aaf resmi lapang padel kalong pekalongankota go id
